Id,VendorName,Route,RunType,Type,Reason,Delay,Schools,School Reported,DateOccured
325960,LEESEL TRANSPORTATION CORP (B2192),n511,AM Run,Running Late,Heavy Traffic,46-60 Min,02990,false,2021-03-02
325961,HOYT TRANSPORTATION CORP.,l783,PM Run,Running Late,Other,0-15 Min,17025,false,2021-03-02
325961,HOYT TRANSPORTATION CORP.,l783,PM Run,Running Late,Other,0-15 Min,17289,false,2021-03-02
325961,HOYT TRANSPORTATION CORP.,l783,PM Run,Running Late,Other,0-15 Min,17532,false,2021-03-02
325961,HOYT TRANSPORTATION CORP.,l783,PM Run,Running Late,Other,0-15 Min,17669,false,2021-03-02
325981,Y & M TRANSIT CORP (B2192),k782,AM Run,Breakdown,Flat Tire,,22197,false,2021-03-02
325981,Y & M TRANSIT CORP (B2192),k782,AM Run,Breakdown,Flat Tire,,22234,false,2021-03-02
325981,Y & M TRANSIT CORP (B2192),k782,AM Run,Breakdown,Flat Tire,,22255,false,2021-03-02
325981,Y & M TRANSIT CORP (B2192),k782,AM Run,Breakdown,Flat Tire,,22795,false,2021-03-02
325994,LEESEL TRANSPORTATION CORP (B2192),n549,PM Run,Running Late,Heavy Traffic,46-60 Min,02606,false,2021-03-03
325994,LEESEL TRANSPORTATION CORP (B2192),n549,PM Run,Running Late,Heavy Traffic,46-60 Min,02814,false,2021-03-03
327455,LEESEL TRANSPORTATION CORP (B2192),n510,PM Run,Running Late,Heavy Traffic,46-60 Min,02028,false,2021-03-17
327457,"RELIANT TRANSPORTATION, INC (B2321)",n456,AM Run,Running Late,Heavy Traffic,31-45 Min,01539,false,2021-03-17
327459,HOYT TRANSPORTATION CORP.,q393,AM Run,Running Late,Heavy Traffic,0-15 Min,25219,false,2021-03-17
327461,PIONEER TRANSPORTATION CORP,x074,PM Run,Running Late,Heavy Traffic,0-15 Min,08015,false,2021-03-17
327461,PIONEER TRANSPORTATION CORP,x074,PM Run,Running Late,Heavy Traffic,0-15 Min,08420,false,2021-03-17
327501,HOYT TRANSPORTATION CORP.,q386,AM Run,Running Late,Heavy Traffic,31-45 Min,25219,false,2021-03-17
327505,LEESEL TRANSPORTATION CORP (B2192),n150,AM Run,Running Late,Heavy Traffic,46-60 Min,04121,false,2021-03-17
327505,LEESEL TRANSPORTATION CORP (B2192),n150,AM Run,Running Late,Heavy Traffic,46-60 Min,04839,false,2021-03-17
327506,PIONEER TRANSPORTATION CORP,r318,AM Run,Running Late,Heavy Traffic,16-30 Min,31005,false,2021-03-17
327506,PIONEER TRANSPORTATION CORP,r318,AM Run,Running Late,Heavy Traffic,16-30 Min,31006,false,2021-03-17
327507,LEESEL TRANSPORTATION CORP (B2192),n226,AM Run,Running Late,Heavy Traffic,46-60 Min,01140,false,2021-03-17
327508,"RELIANT TRANSPORTATION, INC (B2321)",q122,PM Run,Running Late,Heavy Traffic,31-45 Min,30010,false,2021-03-17
325907,PIONEER TRANSPORTATION CORP,x106,AM Run,Running Late,Heavy Traffic,0-15 Min,11816,false,2021-03-02
325908,LEESEL TRANSPORTATION CORP (B2192),n579,AM Run,Running Late,Accident,61-90 Min,02075,false,2021-03-02
325911,"DON THOMAS BUSES, INC.",nyc5,AM Run,Running Late,Heavy Traffic,31-45 Min,e222,false,2021-03-02
325913,"BORO TRANSIT, INC.",k3379,AM Run,Running Late,Mechanical Problem,16-30 Min,20728,false,2021-03-02
325913,"BORO TRANSIT, INC.",k3379,AM Run,Running Late,Mechanical Problem,16-30 Min,22134,false,2021-03-02
325914,LEESEL TRANSPORTATION CORP (B2192),n321,PM Run,Running Late,Heavy Traffic,46-60 Min,02655,false,2021-03-02
325914,LEESEL TRANSPORTATION CORP (B2192),n321,PM Run,Running Late,Heavy Traffic,46-60 Min,02667,false,2021-03-02
325914,LEESEL TRANSPORTATION CORP (B2192),n321,PM Run,Running Late,Heavy Traffic,46-60 Min,02908,false,2021-03-02
325915,LOGAN BUS COMPANY INC.,p624,AM Run,Running Late,Other,31-45 Min,26808,false,2021-03-02
325923,LOGAN BUS COMPANY INC.,p889,AM Run,Running Late,Other,31-45 Min,24125,false,2021-03-02
325925,LITTLE RICHIE BUS SERVICE,q833,AM Run,Running Late,Other,31-45 Min,26464,false,2021-03-02
325925,LITTLE RICHIE BUS SERVICE,q833,AM Run,Running Late,Other,31-45 Min,26470,false,2021-03-02
325929,LOGAN BUS COMPANY INC.,p877,AM Run,Running Late,Other,31-45 Min,26806,false,2021-03-02
325937,"FIRST STEPS TRANS, INC",hk3,AM Run,Running Late,Mechanical Problem,46-60 Min,c268,false,2021-03-02
325944,"RELIANT TRANSPORTATION, INC (B2321)",l013,AM Run,Running Late,Heavy Traffic,31-45 Min,21016,false,2021-03-02
325944,"RELIANT TRANSPORTATION, INC (B2321)",l013,AM Run,Running Late,Heavy Traffic,31-45 Min,21893,false,2021-03-02
325955,"RELIANT TRANSPORTATION, INC (B2321)",k621,AM Run,Running Late,Mechanical Problem,31-45 Min,21370,false,2021-03-02
325955,"RELIANT TRANSPORTATION, INC (B2321)",k621,AM Run,Running Late,Mechanical Problem,31-45 Min,21436,false,2021-03-02
325955,"RELIANT TRANSPORTATION, INC (B2321)",k621,AM Run,Running Late,Mechanical Problem,31-45 Min,22004,false,2021-03-02
325958,"THOMAS BUSES, INC. (B2321)",n808,AM Run,Running Late,Heavy Traffic,0-15 Min,75691,false,2021-03-02
325965,PIONEER TRANSPORTATION CORP,x2030,AM Run,Running Late,Heavy Traffic,16-30 Min,07597,false,2021-03-02
325965,PIONEER TRANSPORTATION CORP,x2030,AM Run,Running Late,Heavy Traffic,16-30 Min,07688,false,2021-03-02
325969,LEESEL TRANSPORTATION CORP (B2192),n625,AM Run,Running Late,Heavy Traffic,46-60 Min,03084,false,2021-03-02
325969,LEESEL TRANSPORTATION CORP (B2192),n625,AM Run,Running Late,Heavy Traffic,46-60 Min,03334,false,2021-03-02
325969,LEESEL TRANSPORTATION CORP (B2192),n625,AM Run,Running Late,Heavy Traffic,46-60 Min,03452,false,2021-03-02
327466,LEESEL TRANSPORTATION CORP (B2192),n618,AM Run,Running Late,Heavy Traffic,46-60 Min,01080,false,2021-03-17
327466,LEESEL TRANSPORTATION CORP (B2192),n618,AM Run,Running Late,Heavy Traffic,46-60 Min,01616,false,2021-03-17
327470,LEESEL TRANSPORTATION CORP (B2192),n340,AM Run,Running Late,Heavy Traffic,31-45 Min,03008,false,2021-03-17
327470,LEESEL TRANSPORTATION CORP (B2192),n340,AM Run,Running Late,Heavy Traffic,31-45 Min,03417,false,2021-03-17
327472,HOYT TRANSPORTATION CORP.,r622,AM Run,Running Late,Mechanical Problem,0-15 Min,31077,false,2021-03-17
327472,HOYT TRANSPORTATION CORP.,r622,AM Run,Running Late,Mechanical Problem,0-15 Min,31902,false,2021-03-17
327481,SNT BUS INC,m9312,PM Run,Breakdown,Won`t Start,,02964,false,2021-03-17
327494,VAN TRANS LLC (B2192),w224,AM Run,Running Late,Heavy Traffic,46-60 Min,75816,false,2021-03-17
327495,"RELIANT TRANSPORTATION, INC (B2321)",l772,PM Run,Running Late,Heavy Traffic,16-30 Min,13029,false,2021-03-17
327500,LOGAN BUS COMPANY INC.,p851,AM Run,Running Late,Other,31-45 Min,29663,false,2021-03-17
327502,LEESEL TRANSPORTATION CORP (B2192),n378,AM Run,Running Late,Heavy Traffic,46-60 Min,04016,false,2021-03-17
327509,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,46-60 Min,02053,false,2021-03-17
327509,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,46-60 Min,02566,false,2021-03-17
327513,"RELIANT TRANSPORTATION, INC (B2321)",q501,AM Run,Running Late,Heavy Traffic,31-45 Min,24022,false,2021-03-17
327513,"RELIANT TRANSPORTATION, INC (B2321)",q501,AM Run,Running Late,Heavy Traffic,31-45 Min,24432,false,2021-03-17
327515,HOYT TRANSPORTATION CORP.,l783,AM Run,Running Late,Mechanical Problem,0-15 Min,17025,false,2021-03-17
327515,HOYT TRANSPORTATION CORP.,l783,AM Run,Running Late,Mechanical Problem,0-15 Min,17289,false,2021-03-17
327515,HOYT TRANSPORTATION CORP.,l783,AM Run,Running Late,Mechanical Problem,0-15 Min,17532,false,2021-03-17
327515,HOYT TRANSPORTATION CORP.,l783,AM Run,Running Late,Mechanical Problem,0-15 Min,17669,false,2021-03-17
327525,VAN TRANS LLC (B2192),x195,AM Run,Running Late,Heavy Traffic,0-15 Min,11458,false,2021-03-18
327527,LEESEL TRANSPORTATION CORP (B2192),n411,AM Run,Running Late,Heavy Traffic,31-45 Min,01142,false,2021-03-18
327527,LEESEL TRANSPORTATION CORP (B2192),n411,AM Run,Running Late,Heavy Traffic,31-45 Min,01188,false,2021-03-18
327527,LEESEL TRANSPORTATION CORP (B2192),n411,AM Run,Running Late,Heavy Traffic,31-45 Min,01616,false,2021-03-18
327533,LEESEL TRANSPORTATION CORP (B2192),n345,AM Run,Running Late,Heavy Traffic,31-45 Min,06013,false,2021-03-18
327534,SNT BUS INC,k2151,AM Run,Breakdown,Mechanical Problem,,21730,false,2021-03-18
327534,SNT BUS INC,k2151,AM Run,Breakdown,Mechanical Problem,,21861,false,2021-03-18
326684,HOYT TRANSPORTATION CORP.,q524,AM Run,Running Late,Other,16-30 Min,30008,false,2021-03-10
326685,"BORO TRANSIT, INC.",k388,PM Run,Running Late,Delayed by School,31-45 Min,21907,false,2021-03-09
326691,LEESEL TRANSPORTATION CORP (B2192),n622,PM Run,Running Late,Heavy Traffic,31-45 Min,01539,false,2021-03-10
326696,PRIDE TRANSPORTATION (SCH AGE),p887,AM Run,Running Late,Heavy Traffic,16-30 Min,24277,false,2021-03-10
326696,PRIDE TRANSPORTATION (SCH AGE),p887,AM Run,Running Late,Heavy Traffic,16-30 Min,24755,false,2021-03-10
326703,LEESEL TRANSPORTATION CORP (B2192),n464,AM Run,Running Late,Heavy Traffic,46-60 Min,03002,false,2021-03-10
326703,LEESEL TRANSPORTATION CORP (B2192),n464,AM Run,Running Late,Heavy Traffic,46-60 Min,03689,false,2021-03-10
325614,LEESEL TRANSPORTATION CORP (B2192),n048,AM Run,Running Late,Heavy Traffic,46-60 Min,02667,false,2021-03-01
325614,LEESEL TRANSPORTATION CORP (B2192),n048,AM Run,Running Late,Heavy Traffic,46-60 Min,02908,false,2021-03-01
325622,VAN TRANS LLC (B2192),w233,AM Run,Running Late,Heavy Traffic,16-30 Min,75908,false,2021-03-01
325623,CAREFUL BUS,k559,AM Run,Running Late,Heavy Traffic,16-30 Min,20485,false,2021-03-01
325623,CAREFUL BUS,k559,AM Run,Running Late,Heavy Traffic,16-30 Min,20488,false,2021-03-01
325624,PRIDE TRANSPORTATION (SCH AGE),q160,AM Run,Running Late,Heavy Traffic,31-45 Min,28008,false,2021-03-01
325624,PRIDE TRANSPORTATION (SCH AGE),q160,AM Run,Running Late,Heavy Traffic,31-45 Min,28287,false,2021-03-01
325625,"LORINDA ENTERPRISES, LTD.",l649,AM Run,Breakdown,Other,,20654,false,2021-03-01
325631,"RELIANT TRANSPORTATION, INC (B2321)",k586,PM Run,Running Late,Heavy Traffic,31-45 Min,20127,false,2021-03-01
325631,"RELIANT TRANSPORTATION, INC (B2321)",k586,PM Run,Running Late,Heavy Traffic,31-45 Min,20448,false,2021-03-01
325636,"BORO TRANSIT, INC.",p309,AM Run,Breakdown,Mechanical Problem,,28407,false,2021-03-01
325639,I & Y TRANSIT CORP,b0418a,AM Run,Running Late,Other,46-60 Min,c009,false,2021-03-01
325647,LORISSA BUS SERVICE INC.,q3349,AM Run,Running Late,Heavy Traffic,16-30 Min,25209,false,2021-03-01
325651,L & M BUS CORP.,b1106a,AM Run,Running Late,Other,46-60 Min,c368,false,2021-03-01
325653,"GRANDPA`S BUS CO., INC.",q2716,AM Run,Running Late,Heavy Traffic,16-30 Min,27104,false,2021-03-01
325653,"GRANDPA`S BUS CO., INC.",q2716,AM Run,Running Late,Heavy Traffic,16-30 Min,27776,false,2021-03-01
325657,"RELIANT TRANSPORTATION, INC (B2321)",r412,AM Run,Running Late,Heavy Traffic,31-45 Min,31057,false,2021-03-01
325659,"RELIANT TRANSPORTATION, INC (B2321)",k509,PM Run,Running Late,Heavy Traffic,31-45 Min,20915,false,2021-03-01
325659,"RELIANT TRANSPORTATION, INC (B2321)",k509,PM Run,Running Late,Heavy Traffic,31-45 Min,22566,false,2021-03-01
325665,QUALITY TRANSPORTATION CORP.,q9113,PM Run,Breakdown,Mechanical Problem,,30768,false,2021-03-01
325668,JOFAZ TRANSPORTATION INC.,k9818,PM Run,Running Late,Mechanical Problem,16-30 Min,17812,false,2021-03-01
325668,JOFAZ TRANSPORTATION INC.,k9818,PM Run,Running Late,Mechanical Problem,16-30 Min,18379,false,2021-03-01
325669,PIONEER TRANSPORTATION CORP,x2341,AM Run,Running Late,Heavy Traffic,16-30 Min,07021,false,2021-03-01
325669,PIONEER TRANSPORTATION CORP,x2341,AM Run,Running Late,Heavy Traffic,16-30 Min,07364,false,2021-03-01
325671,"BORO TRANSIT, INC.",n945,AM Run,Running Late,Mechanical Problem,16-30 Min,75627,false,2021-03-01
325676,LEESEL TRANSPORTATION CORP (B2192),n226,AM Run,Running Late,Heavy Traffic,46-60 Min,01140,false,2021-03-01
325909,LEESEL TRANSPORTATION CORP (B2192),n426,PM Run,Running Late,Heavy Traffic,61-90 Min,02721,false,2021-03-02
325918,"BORO TRANSIT, INC.",m156,AM Run,Running Late,Heavy Traffic,16-30 Min,02566,false,2021-03-02
325924,PRIDE TRANSPORTATION (SCH AGE),p780,AM Run,Running Late,Other,46-60 Min,28695,false,2021-03-02
325973,"RELIANT TRANSPORTATION, INC (B2321)",q111,AM Run,Running Late,Heavy Traffic,31-45 Min,30145,false,2021-03-02
325973,"RELIANT TRANSPORTATION, INC (B2321)",q111,AM Run,Running Late,Heavy Traffic,31-45 Min,30230,false,2021-03-02
325977,PRIDE TRANSPORTATION (SCH AGE),m984,AM Run,Running Late,Heavy Traffic,31-45 Min,02419,false,2021-03-02
325977,PRIDE TRANSPORTATION (SCH AGE),m984,AM Run,Running Late,Heavy Traffic,31-45 Min,02444,false,2021-03-02
325977,PRIDE TRANSPORTATION (SCH AGE),m984,AM Run,Running Late,Heavy Traffic,31-45 Min,02494,false,2021-03-02
325977,PRIDE TRANSPORTATION (SCH AGE),m984,AM Run,Running Late,Heavy Traffic,31-45 Min,02563,false,2021-03-02
325980,L & M BUS CORP (A),q181,PM Run,Breakdown,Flat Tire,,24024,false,2021-03-02
325990,FIRST STEPS TRANS INC. (B2192),m145,AM Run,Running Late,Flat Tire,46-60 Min,03002,false,2021-03-02
325993,"CONSOLIDATED BUS TRANSIT, INC.",m866,AM Run,Running Late,Heavy Traffic,31-45 Min,04469,false,2021-03-03
325999,"RELIANT TRANSPORTATION, INC (B2321)",l862,AM Run,Running Late,Heavy Traffic,31-45 Min,20013,false,2021-03-03
325999,"RELIANT TRANSPORTATION, INC (B2321)",l862,AM Run,Running Late,Heavy Traffic,31-45 Min,21016,false,2021-03-03
325999,"RELIANT TRANSPORTATION, INC (B2321)",l862,AM Run,Running Late,Heavy Traffic,31-45 Min,21893,false,2021-03-03
325630,LEESEL TRANSPORTATION CORP (B2192),n455,AM Run,Running Late,Heavy Traffic,46-60 Min,01332,false,2021-03-01
325630,LEESEL TRANSPORTATION CORP (B2192),n455,AM Run,Running Late,Heavy Traffic,46-60 Min,01400,false,2021-03-01
325630,LEESEL TRANSPORTATION CORP (B2192),n455,AM Run,Running Late,Heavy Traffic,46-60 Min,01465,false,2021-03-01
325645,"CONSOLIDATED BUS TRANSIT, INC.",x301,AM Run,Running Late,Other,31-45 Min,10094,false,2021-03-01
325645,"CONSOLIDATED BUS TRANSIT, INC.",x301,AM Run,Running Late,Other,31-45 Min,10490,false,2021-03-01
325645,"CONSOLIDATED BUS TRANSIT, INC.",x301,AM Run,Running Late,Other,31-45 Min,10492,false,2021-03-01
325658,G.V.C. LTD. (B2192),x814,AM Run,Running Late,Heavy Traffic,16-30 Min,11458,false,2021-03-01
325666,PIONEER TRANSPORTATION CORP,x011,AM Run,Running Late,Accident,31-45 Min,07434,false,2021-03-01
325674,L & M BUS CORP.,0113a,AM Run,Running Late,Other,31-45 Min,c568,false,2021-03-01
325677,HOYT TRANSPORTATION CORP.,l612,AM Run,Running Late,Heavy Traffic,0-15 Min,21871,false,2021-03-01
325677,HOYT TRANSPORTATION CORP.,l612,AM Run,Running Late,Heavy Traffic,0-15 Min,21894,false,2021-03-01
325684,LEESEL TRANSPORTATION CORP (B2192),n486,PM Run,Running Late,Heavy Traffic,46-60 Min,02347,false,2021-03-01
325688,QUALITY TRANSPORTATION CORP.,q9208,PM Run,Breakdown,Flat Tire,,24005,false,2021-03-01
325689,LORISSA BUS SERVICE INC.,q9578,PM Run,Running Late,Heavy Traffic,16-30 Min,25020,false,2021-03-01
325689,LORISSA BUS SERVICE INC.,q9578,PM Run,Running Late,Heavy Traffic,16-30 Min,25021,true,2021-03-01
325693,"RELIANT TRANSPORTATION, INC (B2321)",n236,AM Run,Running Late,Heavy Traffic,46-60 Min,02909,false,2021-03-01
325695,"DON THOMAS BUSES, INC. (B2321)",y212,AM Run,Breakdown,Mechanical Problem,,10033,false,2021-03-01
325698,LEESEL TRANSPORTATION CORP (B2192),n064,AM Run,Running Late,Heavy Traffic,61-90 Min,03004,true,2021-03-01
325698,LEESEL TRANSPORTATION CORP (B2192),n064,AM Run,Running Late,Heavy Traffic,61-90 Min,03005,false,2021-03-01
325698,LEESEL TRANSPORTATION CORP (B2192),n064,AM Run,Running Late,Heavy Traffic,61-90 Min,03658,false,2021-03-01
325701,VAN TRANS LLC (B2192),m441,AM Run,Running Late,Other,16-30 Min,05514,false,2021-03-01
325702,L & M BUS CORP.,b1111a,AM Run,Running Late,Other,46-60 Min,c368,false,2021-03-01
325717,HOYT TRANSPORTATION CORP.,n412,AM Run,Running Late,Heavy Traffic,0-15 Min,01063,false,2021-03-01
325717,HOYT TRANSPORTATION CORP.,n412,AM Run,Running Late,Heavy Traffic,0-15 Min,01400,false,2021-03-01
325717,HOYT TRANSPORTATION CORP.,n412,AM Run,Running Late,Heavy Traffic,0-15 Min,01450,false,2021-03-01
326706,VAN TRANS LLC (B2192),x018,AM Run,Running Late,Heavy Traffic,0-15 Min,07017,false,2021-03-10
326706,VAN TRANS LLC (B2192),x018,AM Run,Running Late,Heavy Traffic,0-15 Min,07597,false,2021-03-10
326706,VAN TRANS LLC (B2192),x018,AM Run,Running Late,Heavy Traffic,0-15 Min,07794,false,2021-03-10
326715,FIRST STEPS TRANS INC. (B2192),m145,PM Run,Running Late,Heavy Traffic,16-30 Min,03002,false,2021-03-10
326717,PRIDE TRANSPORTATION (SCH AGE),p207,AM Run,Running Late,Heavy Traffic,16-30 Min,25802,false,2021-03-10
326719,LEESEL TRANSPORTATION CORP (B2192),n315,AM Run,Running Late,Heavy Traffic,46-60 Min,04004,false,2021-03-10
326719,LEESEL TRANSPORTATION CORP (B2192),n315,AM Run,Running Late,Heavy Traffic,46-60 Min,04479,false,2021-03-10
326731,LEESEL TRANSPORTATION CORP (B2192),n622,AM Run,Running Late,Heavy Traffic,46-60 Min,01539,false,2021-03-10
326733,LEESEL TRANSPORTATION CORP (B2192),n426,PM Run,Running Late,Heavy Traffic,46-60 Min,02721,false,2021-03-10
326735,LEESEL TRANSPORTATION CORP (B2192),n250,PM Run,Running Late,Heavy Traffic,46-60 Min,02909,false,2021-03-10
326736,LEESEL TRANSPORTATION CORP (B2192),n315,PM Run,Running Late,Heavy Traffic,31-45 Min,04004,false,2021-03-10
326736,LEESEL TRANSPORTATION CORP (B2192),n315,PM Run,Running Late,Heavy Traffic,31-45 Min,04479,false,2021-03-10
326739,LEESEL TRANSPORTATION CORP (B2192),n250,AM Run,Running Late,Heavy Traffic,46-60 Min,02909,false,2021-03-10
326745,PRIDE TRANSPORTATION (SCH AGE),k148,AM Run,Running Late,Other,31-45 Min,17035,false,2021-03-11
326745,PRIDE TRANSPORTATION (SCH AGE),k148,AM Run,Running Late,Other,31-45 Min,17316,false,2021-03-11
326745,PRIDE TRANSPORTATION (SCH AGE),k148,AM Run,Running Late,Other,31-45 Min,17353,false,2021-03-11
326745,PRIDE TRANSPORTATION (SCH AGE),k148,AM Run,Running Late,Other,31-45 Min,17705,false,2021-03-11
326758,B & F SKILLED INC.(B2192),l351,PM Run,Running Late,Heavy Traffic,0-15 Min,14017,false,2021-03-11
326758,B & F SKILLED INC.(B2192),l351,PM Run,Running Late,Heavy Traffic,0-15 Min,14084,false,2021-03-11
326761,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,46-60 Min,02053,false,2021-03-11
326761,LEESEL TRANSPORTATION CORP (B2192),n531,AM Run,Running Late,Heavy Traffic,46-60 Min,02566,false,2021-03-11
326766,LEESEL TRANSPORTATION CORP (B2192),n510,AM Run,Running Late,Heavy Traffic,46-60 Min,02028,false,2021-03-11
326780,"RELIANT TRANSPORTATION, INC (B2321)",q035,AM Run,Running Late,Heavy Traffic,31-45 Min,24009,false,2021-03-11
325931,"RELIANT TRANSPORTATION, INC (B2321)",n001,PM Run,Running Late,Heavy Traffic,16-30 Min,02632,false,2021-03-02
325932,"G.V.C., LTD.",4,PM Run,Running Late,Flat Tire,16-30 Min,c457,false,2021-03-02
325933,PRIDE TRANSPORTATION (SCH AGE),m800,AM Run,Running Late,Other,61-90 Min,04685,false,2021-03-02
325934,LOGAN BUS COMPANY INC.,p616,AM Run,Breakdown,Won`t Start,,26806,false,2021-03-02
325934,LOGAN BUS COMPANY INC.,p616,AM Run,Breakdown,Won`t Start,,26808,false,2021-03-02
325935,SNT BUS INC,m9224,PM Run,Running Late,Mechanical Problem,16-30 Min,02011,false,2021-03-02
325940,LEESEL TRANSPORTATION CORP (B2192),n426,AM Run,Running Late,Heavy Traffic,46-60 Min,02721,false,2021-03-02
325941,JOFAZ TRANSPORTATION INC.,q2202,AM Run,Breakdown,Mechanical Problem,,24143,false,2021-03-02
325942,VAN TRANS LLC (B2192),x065,AM Run,Running Late,Other,16-30 Min,08101,false,2021-03-02
325946,LOGAN BUS COMPANY INC.,n952,AM Run,Running Late,Other,31-45 Min,75031,false,2021-03-02
325948,"RELIANT TRANSPORTATION, INC (B2321)",q381,AM Run,Running Late,Mechanical Problem,31-45 Min,26177,false,2021-03-02
325949,"BORO TRANSIT, INC.",k186,AM Run,Running Late,Heavy Traffic,16-30 Min,19202,false,2021-03-02
325949,"BORO TRANSIT, INC.",k186,AM Run,Running Late,Heavy Traffic,16-30 Min,19214,false,2021-03-02
325949,"BORO TRANSIT, INC.",k186,AM Run,Running Late,Heavy Traffic,16-30 Min,19445,false,2021-03-02
325949,"BORO TRANSIT, INC.",k186,AM Run,Running Late,Heavy Traffic,16-30 Min,19678,false,2021-03-02
325964,"RELIANT TRANSPORTATION, INC (B2321)",q097,AM Run,Running Late,Heavy Traffic,31-45 Min,24024,false,2021-03-02
325970,VAN TRANS LLC (B2192),x237,AM Run,Running Late,Won`t Start,16-30 Min,11657,false,2021-03-02
325971,L & M BUS CORP.,0101a,AM Run,Running Late,Other,31-45 Min,c568,false,2021-03-02
325972,LEESEL TRANSPORTATION CORP (B2192),n496,AM Run,Running Late,Heavy Traffic,46-60 Min,02075,false,2021-03-02
325975,"CONSOLIDATED BUS TRANSIT, INC.",m914,AM Run,Running Late,Heavy Traffic,16-30 Min,02611,false,2021-03-02
325976,"RELIANT TRANSPORTATION, INC (B2321)",l862,AM Run,Running Late,Heavy Traffic,31-45 Min,20013,false,2021-03-02
325976,"RELIANT TRANSPORTATION, INC (B2321)",l862,AM Run,Running Late,Heavy Traffic,31-45 Min,21016,false,2021-03-02
325976,"RELIANT TRANSPORTATION, INC (B2321)",l862,AM Run,Running Late,Heavy Traffic,31-45 Min,21893,false,2021-03-02
325978,LEESEL TRANSPORTATION CORP (B2192),n401,AM Run,Running Late,Heavy Traffic,31-45 Min,02081,false,2021-03-02
325979,VAN TRANS LLC (B2192),x195,AM Run,Running Late,Heavy Traffic,0-15 Min,11458,false,2021-03-02
325682,HOYT TRANSPORTATION CORP.,n012,PM Run,Running Late,Heavy Traffic,0-15 Min,02075,false,2021-03-01
325687,HOYT TRANSPORTATION CORP.,x476,AM Run,Running Late,Mechanical Problem,16-30 Min,11910,false,2021-03-01
325721,LOGAN BUS COMPANY INC.,p883,AM Run,Running Late,Other,31-45 Min,27282,false,2021-03-01
